Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value,Phylo_Dist_Root,Phylo_Branch_Len,Salinity_Tol
Polystichum,Dryopteridaceae,Monilophyta,4.666666667,0.56,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,0.0,2.5,0.6304592000547441,7.75,,15.0,1.0,0.0
Pomaderris,Rhamnaceae,Rosales,0.168067227,0.028571429,1.0,1.0,0.004444444,0.0,1.0,1.0,0.95833333325,0.5,0.6304592000547441,0.8661904760000001,,21.0,1.0,18.181818181818183
Populus,Salicaceae,Malpighiales,2.43902439,0.5,1.0,0.8,0.0,0.2876006946967245,1.0,0.916666667,0.0,1.9,0.6304592000547441,0.488333333,6.131957592,22.0,1.0,100.0
Poranthera,Phyllanthaceae,Malpighiales,0.0,0.0,0.5,0.5,0.002292264,0.0,0.9841325564285818,0.7694294731480881,1.0,2.03125,0.6304592000547441,1.146666667,,19.0,1.0,0.0
Porophyllum,Asteraceae,Asterales,0.0,0.0,1.0,0.5,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,41.0,1.0,7.835820895522388
Portulaca,Portulacaceae,Caryophyllales,0.0,0.0,0.333333333,0.0,0.007594937,0.0,1.0,1.0,1.0,2.666666667,0.6304592000547441,1.68,,20.0,1.0,100.0
Potamogeton,Potamogetonaceae,Alismatales,0.610483042,0.424285714,1.0,0.0,0.0,0.0,1.0,0.4375,0.0,2.3942552466726874,0.6304592000547441,0.53,,12.0,1.0,0.0
Potentilla,Rosaceae,Rosales,0.163203816,0.145251397,0.924447865,0.021506533,0.001060071,0.0,0.625,0.766666667,1.0,2.1739697801,0.8256875,0.982857143,57.2891878,22.0,1.0,2.7777777777777777
Prasophyllum,Orchidaceae,Asparagales,0.229885057,0.033333333,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,16.0,1.0,0.0
Pratia,Campanulaceae,Asterales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3315,,20.0,1.0,0.0
Prenanthes,Asteraceae,Asterales,2.222222222,0.1,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,3.0,0.6654010416875,3.3862005286025645,,31.0,1.0,7.835820895522388
Primula,Primulaceae,Ericales,0.784313725,0.196078431,1.0,0.0,0.0,0.0,1.0,0.583333333,1.0,3.090293040333333,0.852,0.508,1.980768878,20.0,1.0,25.0
Pritchardia,Arecaceae,Arecales,0.0,0.0,1.0,1.0,0.0005,0.0,0.9841325564285818,0.7694294731480881,0.8173756359705927,3.25,0.6304592000547441,1.112857143,,13.0,1.0,50.0
Proboscidea,Martyniaceae,Lamiales,0.0,0.0,0.25,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.49,,27.0,1.0,0.0
Procopiania,Boraginaceae,Boraginales,0.0,0.0,1.0,0.0,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,2.9123376622857142,0.7039500000000001,1.4171923077000002,,20.0,1.0,4.878048780487805
Proserpinaca,Haloragaceae,Saxifragales,100.0,0.5,1.0,0.0,0.0,0.2876006946967245,1.0,0.25,0.0625,2.3942552466726874,0.6304592000547441,0.426666667,,14.0,1.0,0.0
Prosopis,Fabaceae,Fabales,3.571428571,0.125,1.0,1.0,0.096494845,0.0,1.0,0.9291558728928572,1.0,0.7,0.845857143,0.663076923,45.26093701,22.0,1.0,100.0
Prostanthera,Lamiaceae,Lamiales,2.339181287,0.210526316,1.0,0.973684211,0.004320557,0.958333333375,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,,28.0,1.0,2.127659574468085
Prunella,Lamiaceae,Lamiales,2.222222222,0.1,1.0,0.0,0.004320557,0.958333333375,1.0,0.666666667,1.0,1.5795454545454546,0.664,0.65,0.0,32.0,1.0,2.127659574468085
Prunus,Rosaceae,Rosales,0.240891298,0.097560976,1.0,1.0,0.001060071,0.0,1.0,0.892857143,1.0,1.730769231,0.803,0.733225806,134.3402965,21.0,1.0,100.0
Psathyrotes,Asteraceae,Asterales,0.0,0.0,0.2,0.2,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,41.0,1.0,7.835820895522388
Pseudanthus,Picrodendraceae,Malpighiales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,,18.0,1.0,0.0
Pseudarrhenatherum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,22.36842105263158
Pseudobahia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Pseudofumaria,Papaveraceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.75,1.0,2.3942552466726874,0.23,0.63,,12.0,1.0,6.666666666666667
Pseudoraphis,Poaceae,Poales,0.0,0.0,0.75,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,32.0,1.0,22.36842105263158
Pseudorchis,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,21.0,1.0,0.0
Pseudorlaya,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,34.0,1.0,11.764705882352942
Pseudotsuga,Pinaceae,Pinophyta,0.0,0.0,1.0,1.0,0.004761905,0.2876006946967245,1.0,1.0,0.0,1.125,0.925,18.325,0.0,8.0,1.0,0.0
Psidium,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.571428571,0.8098125,0.47,16.93239204,23.0,1.0,23.076923076923077
Psilocarphus,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,38.0,1.0,7.835820895522388
Psilostrophe,Asteraceae,Asterales,0.0,0.0,0.666666667,0.166666667,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,42.0,1.0,7.835820895522388
Psilotum,Psilotaceae,Monilophyta,100.0,0.5,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,72.68,,5.0,1.0,0.0
Psoralea,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,30.0,1.0,19.801980198019802
Psoralidium,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,17.0,1.0,19.801980198019802
Psorothamnus,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,22.0,1.0,19.801980198019802
Psychotria,Rubiaceae,Gentianales,7.272727273,0.363636364,1.0,1.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.507936508,0.7185,1.3786363636666668,,22.0,1.0,0.0
Pteralyxia,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,2.5,0.981,0.6835416667499999,,24.0,1.0,12.5
Pteris,Pteridaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,1.0,4.0,0.6304592000547441,5.97,,13.0,1.0,0.0
Pterocephalus,Caprifoliaceae,Dipsacales,0.0,0.0,0.5,0.0,0.0,0.2876006946967245,1.0,0.8188775509999999,0.979166666625,2.25,0.6304592000547441,1.71,2.481076425,21.0,1.0,0.0
Pterostylis,Orchidaceae,Asparagales,0.226244344,0.057692308,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,20.0,1.0,0.0
Ptilostemon,Asteraceae,Asterales,0.0,0.0,0.777777778,0.222222222,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,34.0,1.0,7.835820895522388
Ptilotrichum,Brassicaceae,Brassicales,0.0,0.0,1.0,0.666666667,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,1.445,79.76360231,22.0,1.0,8.045977011494253
Ptilotus,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,1.0,2.448412698428572,0.199,3.35,,21.0,1.0,47.72727272727273
Puccinellia,Poaceae,Poales,0.522648084,0.107142857,0.798882682,0.0,0.074314214,1.0,1.0,0.666666667,0.0,1.7807017544210528,0.4968928571428571,3.556666667,44.4612679,30.0,1.0,100.0
Pulicaria,Asteraceae,Asterales,0.0,0.0,0.428571429,0.0,0.00210989,0.0,1.0,0.75,1.0,1.142857143,0.6654010416875,3.3862005286025645,,32.0,1.0,7.835820895522388
Pulmonaria,Boraginaceae,Boraginales,0.584795322,0.052631579,1.0,0.0,0.001824818,0.0,1.0,0.5,1.0,2.9123376622857142,0.7039500000000001,1.745,12.56178236,22.0,1.0,4.878048780487805
Pulsatilla,Ranunculaceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.25,0.9804878048666666,0.7331590413333333,0.9676190476,3.75,0.7035555556666667,8.825,71.7122458,20.0,1.0,0.0
Pultenaea,Fabaceae,Fabales,0.340136054,0.081632653,1.0,0.918367347,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.65,79.71021897,25.0,1.0,19.801980198019802
Purshia,Rosaceae,Rosales,33.33333333,0.5,1.0,1.0,0.001060071,0.0,0.869068767173913,0.7657793086666667,0.9722222222083332,2.1739697801,0.8256875,0.7405270453157895,,21.0,1.0,2.7777777777777777
Pycnanthemum,Lamiaceae,Lamiales,0.0,0.0,1.0,0.0,0.004320557,0.958333333375,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,,39.0,1.0,2.127659574468085
Pycnosorus,Asteraceae,Asterales,0.0,0.0,0.333333333,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,39.0,1.0,7.835820895522388
Pycreus,Cyperaceae,Poales,0.0,0.0,0.25,0.0,0.00045977,1.0,1.0,1.0,0.0,2.2,0.0945,0.9907597402857142,,26.0,1.0,25.0
Pyracantha,Rosaceae,Rosales,0.0,0.0,1.0,1.0,0.001060071,0.0,0.869068767173913,0.7657793086666667,1.0,3.0,0.8256875,0.725,0.0,26.0,1.0,2.7777777777777777
Pyrola,Ericaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.9659090908333328,0.9123333333333332,0.8798214285,,22.0,1.0,0.0
Pyrrhopappus,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,6.465,4.046860155,34.0,1.0,7.835820895522388
Pyrrocoma,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,43.0,1.0,7.835820895522388
Pyrularia,Santalaceae,Santalales,0.0,0.0,1.0,1.0,0.002139037,0.0,1.0,0.8928571430000001,0.6583333333333333,2.2,0.6304592000547441,39.71222222,,16.0,1.0,0.0
Pyrus,Rosaceae,Rosales,0.952380952,0.066666667,1.0,1.0,0.001060071,0.0,1.0,1.0,1.0,2.071428571,0.8256875,0.626,11.53870036,27.0,1.0,2.7777777777777777
Quercus,Fagaceae,Fagales,1.865203762,0.811363636,1.0,1.0,0.001492537,0.2876006946967245,1.0,1.0,0.181818182,1.650943396,0.985,0.906086957,6.938221254,20.0,1.0,0.0
Rafinesquia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,36.0,1.0,7.835820895522388
Raillardella,Asteraceae,Asterales,33.33333333,0.333333333,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,44.0,1.0,7.835820895522388
Raillardiopsis,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Ramonda,Gesneriaceae,Lamiales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.346153846,0.6304592000547441,2.842857143,52.44090889,27.0,1.0,0.0
Ranunculus,Ranunculaceae,Ranunculales,0.044003432,0.066225166,0.774545455,0.0,0.0,0.0,0.707317073,0.552941176,1.0,3.75,0.7035555556666667,6.890787402,59.76966564,19.0,1.0,0.0
Raphanus,Brassicaceae,Brassicales,3.636363636,0.181818182,0.090909091,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.664444444,0.0,33.0,1.0,100.0
Rapistrum,Brassicaceae,Brassicales,0.0,0.0,0.25,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.8330963370185186,,35.0,1.0,8.045977011494253
Ratibida,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,39.0,1.0,7.835820895522388
Reichardia,Asteraceae,Asterales,0.0,0.0,0.583333333,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,1.7725,32.08754675,35.0,1.0,7.835820895522388
Remya,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,34.0,1.0,7.835820895522388
Reseda,Resedaceae,Brassicales,0.0,0.0,0.378787879,0.0,0.026666667,0.2876006946967245,1.0,1.0,1.0,0.0,0.6304592000547441,0.43,26.31095,18.0,1.0,0.0
Restio,Restionaceae,Poales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,,18.0,1.0,0.0
Reynoutria,Polygonaceae,Caryophyllales,16.66666667,0.25,1.0,0.0,0.002727273,0.0,1.0,0.0,1.0,3.0,0.8,2.573,31.87624101,24.0,1.0,10.526315789473685
Rhagodia,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.448412698428572,0.199,1.3453542688666666,,26.0,1.0,47.72727272727273
Rhamnus,Rhamnaceae,Rosales,0.189393939,0.03030303,1.0,1.0,0.004444444,0.0,1.0,1.0,0.833333333,0.875,0.6304592000547441,0.581428571,58.19081508,20.0,1.0,18.181818181818183
Rheum,Polygonaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.002727273,0.0,1.0,0.5,1.0,3.0,0.8,1.6491309523333333,,23.0,1.0,10.526315789473685
Rhexia,Melastomataceae,Myrtales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,1.0,2.25,0.6304592000547441,3.61002258814534,,19.0,1.0,0.0
Rhinanthus,Orobanchaceae,Lamiales,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,0.7155,3.5,18.1827458,27.0,1.0,22.22222222222222
Rhodanthe,Asteraceae,Asterales,0.0,0.0,0.1,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,38.0,1.0,7.835820895522388
Rhodiola,Crassulaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.50595238075,0.91666666675,0.5,0.728,1.011838383666667,,16.0,1.0,0.0
Rhododendron,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9,0.875,2.045454545,0.8,0.8798214285,,26.0,1.0,0.0
Rhus,Anacardiaceae,Sapindales,1.470588235,0.117647059,1.0,1.0,0.002030457,0.0,1.0,0.5,0.75,1.416666667,0.6304592000547441,0.616666667,,19.0,1.0,0.0
Rhynchosinapis,Brassicaceae,Brassicales,0.0,0.0,0.5,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,,20.0,1.0,8.045977011494253
Rhynchospora,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5,0.489130435,2.2,0.0945,0.9907597402857142,,20.0,1.0,25.0
Rhytidosporum,Pittosporaceae,Apiales,0.0,0.0,1.0,0.0,0.005,0.0,0.9841325564285818,1.0,1.0,2.21875,0.6304592000547441,0.535,,23.0,1.0,0.0
Ribes,Grossulariaceae,Saxifragales,0.088157508,0.036144578,1.0,1.0,0.0,0.2876006946967245,1.0,0.875,1.0,2.4,0.6304592000547441,0.886,21.39414262,13.0,1.0,0.0
Richea,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333332,1.9659090908333328,0.9123333333333332,0.8798214285,,24.0,1.0,0.0
Ricotia,Brassicaceae,Brassicales,0.0,0.0,0.5,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,,35.0,1.0,8.045977011494253
Rindera,Boraginaceae,Boraginales,0.0,0.0,1.0,0.0,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,2.9123376622857142,0.7039500000000001,1.4171923077000002,,20.0,1.0,4.878048780487805
Robinia,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.5,1.0,2.075313283157895,0.8,0.695,0.0,25.0,1.0,100.0
Rollandia,Campanulaceae,Asterales,3.571428571,0.125,1.0,0.75,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3315,,20.0,1.0,0.0
Romanzoffia,Boraginaceae,Boraginales,0.0,0.0,1.0,0.0,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,2.9123376622857142,0.7039500000000001,1.4171923077000002,,26.0,1.0,4.878048780487805
Romneya,Papaveraceae,Ranunculales,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142855,,14.0,1.0,6.666666666666667
Romulea,Iridaceae,Asparagales,2.197802198,0.142857143,1.0,0.0,0.0,0.0,1.0,0.53365384625,1.0,2.0,0.826,3.12506072625,,22.0,1.0,7.6923076923076925
Rorippa,Brassicaceae,Brassicales,0.951877314,0.290322581,0.656341928,0.0,0.00485306,0.0,1.0,0.571428571,1.0,2.9222222222222225,0.4929733334,0.62,0.0,23.0,1.0,8.045977011494253
Rosa,Rosaceae,Rosales,1.171624714,0.667826087,1.0,1.0,0.001060071,0.0,1.0,0.759259259,1.0,2.1739697801,0.8256875,0.785,42.40715109,21.0,1.0,2.7777777777777777
Rosmarinus,Lamiaceae,Lamiales,0.0,0.0,1.0,1.0,0.004320557,1.0,1.0,0.7129528985652174,1.0,1.5795454545454546,0.664,1.1319000933529413,,32.0,1.0,2.127659574468085
Rostraria,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.4968928571428571,4.6528267402125,,34.0,1.0,22.36842105263158
Rotala,Lythraceae,Myrtales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.833333333,1.0,2.3942552466726874,0.684,3.61002258814534,,19.0,1.0,25.0
Rubia,Rubiaceae,Gentianales,0.0,0.0,1.0,0.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.0387159138333333,0.7185,2.76,,23.0,1.0,0.0
Rubus,Rosaceae,Rosales,0.06483085,0.181850534,1.0,0.911931818,0.001060071,0.0,0.504885993,0.498381877,1.0,2.0,0.8256875,0.371851852,57.24598553,20.0,1.0,2.7777777777777777
Rudbeckia,Asteraceae,Asterales,0.0,0.0,0.903252711,0.0,0.00210989,0.015625,1.0,0.75,1.0,2.58694816475,0.6654010416875,9.05,45.87296954,43.0,1.0,7.835820895522388
Ruellia,Acanthaceae,Lamiales,0.0,0.0,1.0,0.0,0.000857143,0.0,0.9841325564285818,0.7694294731480881,1.0,0.8,0.6304592000547441,3.61002258814534,,25.0,1.0,25.0
Rulingia,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.3485,1.2520882353333334,,21.0,1.0,17.24137931034483
Rumex,Polygonaceae,Caryophyllales,0.593395253,0.450980392,0.846491228,0.019607843,0.002727273,0.0,1.0,0.891304348,0.392857143,2.0,0.8,2.809285714,54.30804791,24.0,1.0,100.0
Rupertia,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,31.0,1.0,19.801980198019802
Ruppia,Ruppiaceae,Alismatales,0.0,0.0,0.8,0.0,0.0,0.2876006946967245,1.0,0.5,0.25,2.3942552466726874,0.6304592000547441,2.33,,11.0,1.0,100.0
Ruscus,Asparagaceae,Asparagales,10.0,0.2,1.0,0.4,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,8.944,8.947780981,22.0,1.0,3.0303030303030303
Ruta,Rutaceae,Sapindales,0.0,0.0,1.0,0.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,0.546,47.72927976,21.0,1.0,0.0
Rutidosis,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,38.0,1.0,7.835820895522388
Sabatia,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8296703297142857,1.0,2.9545454545,0.723,4.839333333333333,,24.0,1.0,0.0
Saccharum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.4968928571428571,4.259444444,21.72545252,24.0,1.0,100.0
Sadleria,Blechnaceae,Monilophyta,33.33333333,0.833333333,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,0.8173756359705927,2.25,0.6304592000547441,3.61002258814534,,15.0,1.0,0.0
Sagina,Caryophyllaceae,Caryophyllales,0.269905533,0.051282051,0.684210526,0.0,0.001818182,0.0,1.0,0.875,1.0,3.240740740777778,0.5151666666666667,1.21415601275,,23.0,1.0,100.0
Sagittaria,Alismataceae,Alismatales,0.0,0.0,0.867647059,0.0,0.0,0.0,1.0,0.5,1.0,2.0,0.74,16.21,27.06285971,13.0,1.0,100.0
Salicornia,Amaranthaceae,Caryophyllales,0.790513834,0.086956522,0.173913043,0.105263158,0.041463415,0.0,1.0,1.0,0.1875,2.448412698428572,0.199,1.38,,22.0,1.0,100.0
Salix,Salicaceae,Malpighiales,0.594652598,0.627358491,1.0,0.833333333,0.0,0.2876006946967245,1.0,0.75,0.93,2.2,0.6304592000547441,0.625,30.31144998,22.0,1.0,33.333333333333336
Salsola,Amaranthaceae,Caryophyllales,0.317460317,0.055555556,0.333333333,0.333333333,0.041463415,0.0,1.0,1.0,0.5,2.448412698428572,0.199,0.96,51.55986946,19.0,1.0,100.0
Salvia,Lamiaceae,Lamiales,0.101577118,0.043678161,0.818181818,0.229885057,0.004320557,1.0,1.0,1.0,1.0,2.208333333,0.645,0.708333333,37.1108878,29.0,1.0,2.127659574468085
Salvinia,Salviniaceae,Monilophyta,0.0,0.0,0.0,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.77,,11.0,1.0,0.0
Sambucus,Adoxaceae,Dipsacales,0.0,0.0,1.0,0.85,0.0,0.0,1.0,0.833333333,1.0,2.0,0.6304592000547441,9.5425,14.00102989,19.0,1.0,0.0
Samolus,Primulaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,3.090293040333333,0.741,2.521965909125,,17.0,1.0,100.0
Sanguisorba,Rosaceae,Rosales,0.0,0.0,0.894736842,0.0,0.001060071,0.0,1.0,0.75,0.333333333,2.1739697801,0.914,0.55,,22.0,1.0,2.7777777777777777
Sanicula,Apiaceae,Apiales,0.0,0.0,0.659090909,0.0,0.003968254,0.0,1.0,0.5,1.0,3.3888888888333333,0.925,2.5124782609130434,,25.0,1.0,11.764705882352942
Santalum,Santalaceae,Santalales,0.0,0.0,1.0,1.0,0.002139037,0.0,1.0,0.8928571430000001,1.0,3.0,0.6304592000547441,0.29,,19.0,1.0,0.0
Santolina,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,37.0,1.0,7.835820895522388
Sapindus,Sapindaceae,Sapindales,0.0,0.0,1.0,1.0,0.001265823,0.0,1.0,0.9583333335,1.0,2.0,0.945,0.54,2.618914004,21.0,1.0,16.666666666666668
Saponaria,Caryophyllaceae,Caryophyllales,0.0,0.0,0.727272727,0.0,0.001818182,0.0,1.0,0.5,1.0,4.0,0.5151666666666667,2.06,14.4167402,24.0,1.0,13.793103448275861
Sarcobatus,Sarcobataceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,,19.0,1.0,100.0
Sarcocapnos,Papaveraceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142855,,12.0,1.0,6.666666666666667
Sarcochilus,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,17.0,1.0,0.0
Sarcocornia,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.448412698428572,0.199,2.96,,24.0,1.0,100.0
Sarcostemma,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,0.0,0.981,0.6835416667499999,,29.0,1.0,12.5
Sarracenia,Sarraceniaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,1.0,1.083333333,0.6304592000547441,4.35,,18.0,1.0,0.0
